node_id,x,y
8187,968497.6451296512,27293149.46121824
8188,968512.5148065091,27293164.780109458
8189,968576.5303315413,27293082.424837366
8190,968595.3597634936,27293064.390411735
8191,968621.1099762472,27293058.057031445
8192,968643.6371072413,27293060.137138203
8193,968660.2794920221,27293072.53321761
8194,968673.9753406374,27293090.889927566
8195,968679.8137226595,27293114.352122735
8196,968675.5078105489,27293138.839756947
8197,968664.0256385833,27293161.88840753
8198,968640.7080590114,27293171.849539794
8199,968616.4695207634,27293173.66767979
8200,968593.8800859266,27293165.266445156
8201,968573.9011989597,27293148.56596119
8202,968563.7261838597,27293126.278924134
8203,968566.8086612949,27293104.41814591
8204,968575.9824807518,27293334.030428205
8205,968562.3973202296,27293312.563624445
8206,968561.6860924086,27293287.01885111
8207,968566.4175938106,27293265.010728333
8208,968582.8902000304,27293250.20519214
8209,968606.4160380963,27293237.210004766
8210,968634.2010093764,27293237.165256992
8211,968659.1932058365,27293245.550095525
8212,968672.1040472117,27293267.825872917
8213,968678.5477021666,27293292.388744164
8214,968674.3112764796,27293316.426746473
8215,968663.7220291131,27293338.07693979
8216,968640.3578954571,27293347.185722914
8217,968617.6128284133,27293351.03219182
8218,968595.4577112041,27293347.126402453
8219,967291.6831258642,27295163.142592873
8220,967293.8691638684,27295211.898919947
8221,967310.2791084572,27295250.873680193
8222,967321.1504728731,27295295.275478743
8223,967328.3588473969,27295345.70805217
8224,967320.3332045736,27295388.928718828
8225,967358.3897004689,27295387.042472452
8226,967410.3269838206,27295380.224542238
8227,967447.7787174395,27295411.5678117
8228,967473.7855892411,27295444.063008256
8229,967510.8142177224,27295471.270916168
8230,967548.7052462276,27295503.924252626
8231,967583.4237239466,27295538.746889688
8232,967612.3308989718,27295577.62275411
8233,967628.2184121547,27295626.2917253
8234,967635.1044358459,27295672.082114
8235,967634.4341484813,27295709.77847422
8236,967647.95990098,27295745.3441827
8237,967665.2335735731,27295789.536286294
8238,967704.1612474984,27295787.5632625
8239,967753.9399625644,27295775.870429892
8240,967812.362951529,27295762.37292837
8241,967873.7192448104,27295748.55800672
8242,967825.5647201522,27295691.504259646
8243,967779.9734869357,27295654.554396417
8244,967740.23710764,27295608.73286134
8245,967704.150352167,27295559.726423632
8246,967650.604344712,27295527.13361654
8247,967608.5997180421,27295480.62865772
8248,967564.588045849,27295440.541573904
8249,967515.833690099,27295404.28481348
8250,967472.5261672051,27295359.71820604
8251,967433.2452284471,27295328.793918345
8252,967406.6255975687,27295285.227323163
8253,967362.797281598,27295250.091020226
8254,967330.2406008055,27295204.01843933
8255,966915.9374900005,27294767.60303706
8256,966918.2478586903,27294801.132277437
8257,966945.2976665166,27294798.77600505
8258,968685.2886358715,27293483.49706121
8259,968661.313270335,27293453.100167695
8260,968654.0147383021,27293427.33609952
8261,968655.8857791146,27293395.97972039
8262,968670.1430033318,27293372.243519675
8263,968686.6169313495,27293346.561486874
8264,968708.3586202667,27293328.320045937
8265,968721.4968103488,27293314.350890934
8266,968741.8474037637,27293310.652911387
8267,968724.9888236416,27293290.33388997
8268,968722.9903202766,27293262.89476046
8269,968720.8203558441,27293232.042497583
8270,968722.0121487397,27293199.333709978
8271,968721.8156196655,27293165.42026199
8272,968721.5109201949,27293131.98538999
8273,968718.9192395121,27293098.277249012
8274,968713.7077683224,27293065.501856208
8275,968699.2102686134,27293037.940342613
8276,968701.5707365172,27293002.67701787
8277,968694.9710348938,27292967.453198116
8278,968686.3050152935,27292928.550982542
8279,968690.4127073504,27292895.117772784
8280,968680.2881001272,27292870.53175071
8281,968656.9981154269,27292894.369015004
8282,968625.1392145335,27292910.571363453
8283,968596.3732860938,27292929.573803447
8284,968567.8707227599,27292948.40798512
8285,968540.2460576766,27292966.25508822
8286,968511.9033367427,27292983.908724967
8287,968483.2110438535,27293000.82081816
8288,968453.5917206149,27293015.468322735
8289,968428.4093723105,27293031.726487704
8290,968399.1528644188,27293039.422125682
8291,968368.3159292444,27293051.706906244
8292,968336.4003460989,27293064.29432183
8293,968304.3329380363,27293077.245982874
8294,968272.161464402,27293090.32542435
8295,968239.696011784,27293103.11831575
8296,968206.4032700823,27293115.530795727
8297,968173.7631011192,27293127.954231694
8298,968139.9928885169,27293138.678369887
8299,968106.9299846563,27293147.16479327
8300,968075.0106617338,27293156.554069463
8301,968043.1771940733,27293167.803269103
8302,968012.0909889274,27293179.25120466
8303,967977.7090396683,27293189.40202353
8304,967945.4231925865,27293203.09705476
8305,967914.7434169733,27293213.617279164
8306,967885.172425975,27293222.876100276
8307,967858.6824109372,27293231.471643645
8308,967830.5417790521,27293230.45704489
8309,967802.5989987514,27293236.527121298
8310,967777.8694862081,27293242.499355804
8311,967754.4095111153,27293249.66659074
8312,967733.0332910392,27293253.104156718
8313,967712.7032704711,27293261.64409151
8314,967688.5703828634,27293266.17907862
8315,967663.9405231633,27293268.557340287
8316,967639.4120874606,27293268.41557555
8317,967615.2557030721,27293266.25317775
8318,967591.8519202196,27293263.602161855
8319,967568.5287460674,27293260.77834009
8320,967543.7556000027,27293256.59636419
8321,967519.8568459721,27293255.29701908
8322,967498.3220671698,27293252.20853511
8323,967478.6180985775,27293248.740872815
8324,967461.5166382382,27293245.101294372
8325,967448.9033986265,27293236.08824704
8326,967435.7119440538,27293228.329011597
8327,967423.019401475,27293224.095546782
8328,967411.7588293354,27293223.26660109
8329,967399.6351626208,27293220.761705864
8330,967387.5955496797,27293218.576325182
8331,967375.510723759,27293216.270129375
8332,967363.0816891141,27293213.21045059
8333,967349.7270505792,27293211.587399974
8334,967337.7590646542,27293209.577976346
8335,967325.9169293442,27293207.434098665
8336,967314.2623593376,27293205.350708663
8337,967304.1097017492,27293202.021729726
8338,967293.8487582445,27293201.387388445
8339,967283.1211710542,27293198.997367665
8340,967273.2711651903,27293197.43397669
8341,967269.3297503327,27293206.46447265
8342,967265.5639883954,27293215.831745345
8343,967261.1828635319,27293225.518243715
8344,967257.825455168,27293235.74472083
8345,967253.3683973628,27293243.80905332
8346,967251.2431317752,27293252.5127174
8347,967247.7869687675,27293261.590109505
8348,967244.4328596389,27293270.98952541
8349,967241.0547539677,27293280.453578975
8350,967237.7881118933,27293290.02271257
8351,967234.592069407,27293299.747256473
8352,967230.8342403349,27293309.92845825
8353,967228.4856564917,27293320.729163785
8354,967225.2047578803,27293329.341772936
8355,967224.7198234953,27293338.52704181
8356,967222.2324020047,27293348.550692353
8357,967218.7853628919,27293358.49949767
8358,967214.466708925,27293368.444189057
8359,967209.6426969509,27293378.077241827
8360,967204.149670176,27293387.749891974
8361,967197.2400997244,27293397.80463569
8362,967190.8740282917,27293408.660892148
8363,967183.5218124771,27293417.740257926
8364,967171.6109866594,27293420.162150275
8365,967158.2824359272,27293419.703672927
8366,967144.7661089892,27293417.14446642
8367,967131.1685748069,27293414.114865165
8368,967117.7347204386,27293410.040308382
8369,967105.1218538304,27293403.760340627
8370,967093.9273049069,27293395.262177616
8371,967083.9842362795,27293385.488524128
8372,967074.7389097785,27293375.106067967
8373,967066.090658479,27293364.208882477
8374,967058.1018954465,27293351.93029251
8375,967049.1158021453,27293340.428762686
8376,967041.7888810604,27293329.26858871
8377,967036.5650322528,27293318.754340034
8378,967027.9652615787,27293312.081861854
8379,967018.3610347116,27293304.647760384
8380,967007.7260001074,27293297.98349618
8381,966997.2456934402,27293291.6366609
8382,966986.5588567227,27293284.045731537
8383,966975.0535382989,27293277.644934632
8384,966964.8113986556,27293271.19462703
8385,966954.689555042,27293265.12358012
8386,966946.5170682939,27293258.310378853
8387,966937.2486945044,27293254.05992976
8388,966927.9249506727,27293247.870145813
8389,966918.9660226174,27293241.76530568
8390,966911.2449887602,27293235.904797427
8391,966905.5574315623,27293229.09104161
8392,966901.7049299974,27293222.57469928
8393,966899.0172996034,27293217.5037277
8394,966893.5137002808,27293214.682578944
8395,966887.7739881972,27293211.933038224
8396,966885.7472801718,27293219.542857878
8397,966885.86593908,27293229.24562348
8398,966884.1773731463,27293241.419166613
8399,966880.0096667686,27293254.619380478
8400,966871.6537947146,27293267.75009004
8401,966862.869131429,27293280.330680378
8402,966853.7133615594,27293293.4554427
8403,966845.1482730134,27293307.786710564
8404,966837.1568517633,27293323.139914576
8405,966828.5614679173,27293338.84667903
8406,966819.3697921026,27293354.384418216
8407,966809.598163307,27293369.36446474
8408,966798.9014770577,27293382.937038224
8409,966788.510557296,27293396.022251803
8410,966779.2627442983,27293406.0410074
8411,966774.1410861968,27293419.07587176
8412,966767.2513656677,27293434.745269652
8413,966763.5844106195,27293451.139764212
8414,966758.0199494633,27293466.43879268
8415,966752.5800361803,27293481.561037317
8416,966746.4859068657,27293494.055019334
8417,966744.8496072397,27293508.04891379
8418,966741.1786939604,27293523.544405755
8419,966737.1519992661,27293539.3349958
8420,966731.5427447394,27293554.86784013
8421,966723.641758917,27293571.046240933
8422,966717.5889627623,27293587.708493568
8423,966711.6311484484,27293603.51023508
8424,966706.9180564195,27293619.7692228
8425,966700.9820815489,27293633.962890502
8426,966700.107366852,27293650.567481484
8427,966696.9125602912,27293669.408311784
8428,966692.2112186997,27293690.806633543
8429,966690.20257234,27293713.22560745
8430,966685.8438178694,27293734.804963317
8431,966679.1638677526,27293756.13829055
8432,966670.7175710783,27293777.214095194
8433,966661.7026746391,27293798.379152477
8434,966652.5496109828,27293819.26653696
8435,966645.3888496115,27293840.123751443
8436,966642.2202987308,27293862.08274899
8437,966641.201099309,27293885.360351074
8438,966636.1939180375,27293907.68566748
8439,966641.3049334056,27293932.009974144
8440,966645.89768886,27293959.307160757
8441,966653.0975083684,27293986.90555224
8442,966658.9906436234,27294017.6351911
8443,966664.3439677369,27294048.442432035
8444,966671.7350771119,27294080.936480846
8445,966676.9313490225,27294113.259464797
8446,966678.7200236509,27294146.69596276
8447,966678.8450513276,27294179.54080045
8448,966678.3126810316,27294212.14642114
8449,966677.2728586015,27294246.847760897
8450,966681.5199709057,27294281.302155666
8451,966683.7178993816,27294310.993137483
8452,966681.3863957728,27294336.139474176
8453,966710.6042256224,27294334.196636662
8454,966741.5832046954,27294350.40097537
8455,966801.2160286492,27294411.25258502
8456,966816.5515703185,27294448.102658298
8457,966843.382141768,27294495.18653113
8458,966852.4040857818,27294465.36085517
8459,966847.3380367081,27294419.266235616
8460,966833.4408376181,27294371.341180228
8461,966828.4282639733,27294322.09341957
8462,966832.2917856767,27294277.58117458
8463,966829.1191648773,27294227.086705755
8464,966825.551516699,27294175.523481674
8465,966822.8340017877,27294123.62716723
8466,966819.0623507929,27294071.29096255
8467,966821.7238942023,27294020.753346585
8468,966842.3189433805,27293979.98270091
8469,966864.5509882905,27293932.276518546
8470,966899.0137974403,27293889.112083696
8471,966931.0743044427,27293850.125599813
8472,966951.304065709,27293809.99382204
8473,966983.6004882616,27293779.5272407
8474,967013.6149245253,27293740.039400667
8475,967043.7193300605,27293701.52721803
8476,967076.2394362829,27293660.73124976
8477,967105.7276797045,27293626.269215293
8478,967140.2894552606,27293604.846779972
8479,967175.1389182636,27293577.454915445
8480,967206.4248858264,27293547.457816344
8481,967246.9769027149,27293537.82482463
8482,967287.0735958277,27293521.61979324
8483,967332.6223449267,27293506.3862746
8484,967373.9784798312,27293493.937392175
8485,967415.8750270009,27293494.26060769
8486,967464.1755115475,27293486.618283324
8487,967515.2000042573,27293474.851544634
8488,967569.8820947254,27293470.240490243
8489,967613.8290024222,27293457.9581007
8490,967658.8575104455,27293461.22464125
8491,967710.3886103206,27293456.650989313
8492,967768.5869417355,27293454.81182497
8493,967825.3746121895,27293464.538791023
8494,967875.2540036762,27293462.297465164
8495,967922.5507889612,27293476.93999212
8496,967978.8493780149,27293482.89652772
8497,968036.815965272,27293488.71979579
8498,968098.8826958473,27293489.50927203
8499,968161.757801787,27293498.886948384
8500,968219.3697492213,27293505.35691638
8501,968277.0281016357,27293509.746097207
8502,968333.7817886451,27293510.285492755
8503,968388.7643340987,27293506.538387273
8504,968434.3025616823,27293492.78365413
8505,968479.2516239551,27293494.179438673
8506,968529.156864453,27293487.24221232
8507,968573.0221847174,27293479.45132841
8508,968616.0590243888,27293475.60614256
8509,968649.9557050887,27293474.896606687
8510,966910.0035503748,27293623.136442985
8511,966882.1439508639,27293638.66295208
8512,966854.5479074622,27293625.323035467
8513,966830.4695725015,27293609.156990428
8514,966810.5136269191,27293590.294481322
8515,966792.6821789898,27293571.766442537
8516,966793.6490973298,27293547.027765322
8517,966794.9348085115,27293525.59476892
8518,966806.5087673345,27293505.955486994
8519,966816.6854692757,27293481.941872306
8520,966833.1637963031,27293460.25642962
8521,966846.5340127731,27293441.98616919
8522,966866.0353812458,27293431.27601505
8523,966887.4537971908,27293419.46825139
8524,966912.1234985836,27293427.48588335
8525,966938.5124756378,27293437.62531799
8526,966961.7595747351,27293454.821154308
8527,966981.3474226878,27293470.579483118
8528,966987.6423767005,27293497.541698053
8529,966986.7241155874,27293527.566324063
8530,966972.1607842199,27293551.25031876
8531,966954.3846322533,27293576.838041656
8532,966934.0027380065,27293601.930424478
8533,968519.3429394426,27293141.97275379
8534,968535.7557629569,27293162.91676207
8535,968547.6405452532,27293187.06359718
8536,968551.2982241807,27293216.805665877
8537,968537.4816396756,27293238.67164038
8538,968525.3555786167,27293263.86623248
8539,968504.4862869568,27293284.126480654
8540,968475.0926336074,27293295.520120088
8541,968446.8094323161,27293301.43533406
8542,968420.6496366903,27293289.023800053
